tweet,label,,,,,
$RESERVED$ $MENTION$: Sometimes while I stand outside my gym smoking I'll try to make eye contact with someone on a treadmill.,4,,,,,
"$RESERVED$ $MENTION$: Still awake at $NUMBER$0am binge listening and smoking to Drowning $MENTION$ $MENTION$ because, anxiety and shit happens.",4,,,,,
$RESERVED$ $MENTION$: Stoptober has begun! Our Stop Smoking Advisers will be available between $NUMBER$ - $NUMBER$pm tomorrow on our Facebook page to answer…,4,,,,,
$RESERVED$ $MENTION$: Stoptober has begun! Our Stop Smoking Advisers will be available between this evening at $NUMBER$pm on our Facebook page to answer…,4,,,,,
"$RESERVED$ $MENTION$: Stupid Zaidi, bringing his pregnant wife to the hospital then smoking beside her in the car.. Babi tul🙄 #pt32018 #pt3sci…",4,,,,,
$RESERVED$ $MENTION$: Teenage Troublemaker Namjoon keeps smoking on school grounds even though upperclassman Jin scolds him every week for it…,4,,,,,
$RESERVED$ $MENTION$: The 'new smoking law' Facebook post going viral you shouldn't believe $URL$,4,,,,,
"$RESERVED$ $MENTION$: The Conjuring (2013) No sex/nudity, no alcohol/smoking, minuscule profanity, and still received an R rating by the MPAA. ‘Ra…",4,,,,,
"$RESERVED$ $MENTION$: The answer is D, all of the above. Smoking causes more deaths than alcohol use, illegal drug use and car accidents combined.…",4,,,,,
$RESERVED$ $MENTION$: These are our pharmacy smoking cessation champions ⁦$MENTION$⁩ ⁦$MENTION$⁩ great time to Quit! $URL$,4,,,,,
You are worse than nicotine ☠️,4,,,,,
You ever run across someone you really admire and respect while they’re smoking and you didn’t know they smoked and… $URL$,4,,,,,
"You’re not gonna stop smoking, so stop saying it lmao no need to lie to yourself",4,,,,,
Y’all mfs wake up smoking go brush your tongue mf,4,,,,,
Zyban For Quit Smoking - $URL$,4,,,,,
bus aint here yet n this lady next to us is just smoking n letting her nasty smoke just breeze downwind to the enti… $URL$,4,,,,,
done smoking.,4,,,,,
dont rain on me when i’m smoking please........,4,,,,,
earlier smoking in the rain&gt;&gt;,4,,,,,
"gonna use nicotine in a bong, not proud",4,,,,,
hey cool you should sign that smoking dude,4,,,,,
i don’t even like smoking,4,,,,,
i hate when ppl say this generation is stupid like mfs wasnt smoking while pregnant until the $NUMBER$s,4,,,,,
i just found it. mfs was bouta be shittyyyyy i gotta stop smoking😭,4,,,,,
i lol thinking about ricky smoking under the desk during his grade $NUMBER$ exam at least twice a week,4,,,,,
im gonna need a lottttt of adderall &amp; nicotine to be able to teach these $NUMBER$rd graders today,4,,,,,
im the one twerking n $MENTION$ the one smoking hehe 😏😌,4,,,,,
is nicotine an element,4,,,,,
it’s so relaxing smoking in the car by yourself 😌,4,,,,,
just realized the cops are directly across from where i’m smoking!!!!!!,4,,,,,
"nothing better than laying down, smoking n watching tv",4,,,,,
"ok, I’m done being childish. I’m going to stop smoking so I can get my skin back to normal.",4,,,,,
"say what you will, but the designated smoking areas on campus have made it a lot easier to locate my friends",4,,,,,
smoking / skipping in the bathroom is weird and nasty,4,,,,,
"smoking and listening to this rain, perfect",4,,,,,
smoking at night is better,4,,,,,
smoking at nite b therapeutic.,4,,,,,
smoking by my lonely.,4,,,,,
smoking by myself bc jacky isn’t here ):,4,,,,,
smoking in bed is a new kind of low,4,,,,,
smoking through the stress are you shan x $URL$,4,,,,,
smoking to this is A1 $URL$,4,,,,,
smoking while sick is fucking in tents,4,,,,,
smoking 👌🏾,4,,,,,
so i've decided that children of men is a shit movie also i finally stopped smoking :) $URL$,4,,,,,
the key to smoking is inhaling 😭,4,,,,,
when i try to stop smoking i can’t bc ion b having an appetite 😭 and i gotta eat lol,4,,,,,
whenever i see that picture of andrew rannells smoking,4,,,,,
"wow I relate, the entire reason I stopped smoking 😭",4,,,,,
“no smoKing” thank you king $URL$,4,,,,,
“she stopped you from smoking?” “that’s a women” 😂😂,4,,,,,
🃏 never enough that Lil body is smoking and makes me wanna torture it for hours on end beautiful — thabkkk youuu $URL$,4,,,,,
💥OUTDOOR HEATED PATIO all year round!💥 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 🌬Enjoy the breeze while sitting outside smoking your favorite ho… $URL$,4,,,,,
"what more could I name, the smoked ashes of some cock cigar, the cunts of wheelbarrows and the milky breasts of car… $URL$",0,,,,,
"$RESERVED$ $MENTION$: $MENTION$ I am sure Bill Clinton loves you too, and he would love to have you under his desk with his cigar in your…",0,,,,,
I wonder what part of all the rapes she loves the most? The part where he forced a cigar up an intern's pu**y? How… $URL$,0,,,,,
$RESERVED$ $MENTION$: Vape &amp; Edge to me ! HD by Jasmine Mendez $URL$ Find it on #ManyVids! $URL$,0,,,,,
"Think I’m Tupac I got the juice , wit a bad bitch smoking on fruit 🤤",0,,,,,
$MENTION$ What u smoking mate,0,,,,,
$MENTION$ What you smoking,0,,,,,
$MENTION$ What's she been smoking?,0,,,,,
"$MENTION$ You have not confirmed anything. You cited articles that say she's racist. That's not a smoking gun,… $URL$",0,,,,,
$MENTION$ you smoking cocks in your sleep,0,,,,,
"$RESERVED$ $MENTION$: ""Jim, there's a smoking hot $NUMBER$-year-old girl over there that you used to babysit... and you're not going to do anything abou…",0,,,,,
"$RESERVED$ $MENTION$: ""Patience. Such an easy thing to preach, but when you really want to eat and you are slow smoking a feast over an open f…",0,,,,,
No smoking pets. $URL$,0,,,,,
THIS CONGRESS?! HA! NYT what are you smoking? $URL$,0,,,,,
They must be smoking some pretty bad stuff??,0,,,,,
"This man $MENTION$ played a wager for $NUMBER$$, like give me what he's smoking",0,,,,,
This not smoking shit hard asf,0,,,,,
This suit looks amazing what are y’all smoking?,0,,,,,
Watchu smoking on bro👀,0,,,,,
We not smoking boges no more,0,,,,,
"Whatever Brymo is smoking, he needs to stop it. Shit isn’t good for him.",0,,,,,
Wtf r u smoking,0,,,,,
since when does taking care of yourself determine your sexuality? LMFAOOOOO u smoking DICK dick 😭,0,,,,,
bro what’s kanye smoking,0,,,,,
$MENTION$ I know you are smoking something Ciara cannot even compete with Janet so please have several seats,0,,,,,
$MENTION$ Yes but sitting is the new smoking so that’s good!,0,,,,,
$MENTION$ You officially smoking dick but school stressing me out so I’m down 😂😂😂,0,,,,,
$MENTION$ You smoking crack dude?,0,,,,,
$MENTION$ you are smoking something if you think travis kelce is better than $MENTION$,0,,,,,
"$RESERVED$ $MENTION$: New Skullduggery: Former CIA station chief unloads, says a phony Russian news story in $NUMBER$/16 was aimed at smoking out defector…",0,,,,,
$RESERVED$ $MENTION$: honestly whatever lil b is smoking i need it $URL$,0,,,,,
$RESERVED$ $MENTION$: young thug: no homo we smoking on penis me: $URL$,0,,,,,
Hottest starlet around? $MENTION$ is smoking hot! $URL$,0,,,,,
How weird! She IS smoking fucking 🔥 tho Most dangerous celeb online is... $URL$,0,,,,,
I want whatever this guy is smoking,0,,,,,
I've been thinking about cold smoking some cheddar,0,,,,,
You know we been smoking out the turkey bag,0,,,,,
$RESERVED$ $MENTION$: Overhaul turtle neck and smoking? Yes! $URL$,0,,,,,
$MENTION$ What are they smoking.,0,,,,,
$MENTION$ What are they smoking?,0,,,,,
$MENTION$ What is $MENTION$ smoking to come up with this lunatic theory? What medical qualifications does he ha… $URL$,0,,,,,
$MENTION$ What kinda crack is he smoking???? There was no such thing ...I repeat...THERE WAS NO SUCH THING as Lucifer during this time,0,,,,,
$MENTION$ You smoking dicks peach cobbler go hard boy 😂,0,,,,,
$MENTION$ claro love,0,,,,,
$MENTION$ claro more,0,,,,,
$MENTION$ do I want to know what they are smoking?,0,,,,,
$MENTION$ no homo we smoking penises!!,0,,,,,
$MENTION$ what kinda crack are they smoking,0,,,,,
$MENTION$ 🔥Smoking🔥 hot 🔥stuff🔥 right🔥 😨🔫,0,,,,,
$NUMBER$ tobacco docks tickets for sale £35 each $NUMBER$th October message me #tobaccodocks,0,,,,,
"$RESERVED$ $MENTION$: ""FBI’s smoking-gun: Redactions protected political embarrassment, not ‘national security’ ""… $URL$",0,,,,,
$RESERVED$ $MENTION$: #CNN ADMITS IT! The protesters ARE paid! It is NOT organic! SMOKING GUN: CNN Admits #Kavanaugh Protesters Are Paid https:…,0,,,,,
"$RESERVED$ $MENTION$: #JobsReport If you don't think Donald Trump is saving this country from financial ruin, then you're smoking Barry Soetoro…",0,,,,,
$RESERVED$ $MENTION$: $50 a month for these mid Ass videos???? You smoking Cock Rocks. $URL$,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Claro I'm voting for $MENTION$ for Favorite Social Artist #AMAs,0,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ FFS Sportsnet! Whatever you people are smoking, I would like some! Thankfully, I got rid of cabl…",0,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ Lol I hope you ladies are not smoking your best friend 🤣#HowHigh $URL$,0,,,,,
"$RESERVED$ $MENTION$: $MENTION$ $MENTION$ No smoking gun, no skeleton in the closet and no other shoe dropping. What's that noise...crick…",0,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ The smoking gun on Kavanaugh! $URL$,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ $MENTION$ is beautiful and has a smoking body 😈😈😈,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ Anyone else been smoking? $URL$,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ I don’t follow The Smoking Musket and I’m glad I never did. Your point on this whole idea could have been…,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ I think Murkowski's clearly the hidden no. With Collins a tortured yes unless there's smoking gun kind of cover. M…,0,,,,,
"$RESERVED$ $MENTION$: $MENTION$ If there are text messages, this is the smoking gun for ""perjury"" and no judge, Republican or Democrat, s…",0,,,,,
$RESERVED$ $MENTION$: $MENTION$ Lorna you have got a very gorgeous beautiful smoking hot ass and a very beautiful pussy very sexy legs awesome thi…,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ Oh sim claro,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ THE SMOKING GUN! Dr. Ford's ex-boyfriend says that he personally witnessed Ford coaching someone on how t…,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ Thank you babe 😍😍😊 smoking hot Dr. Jean Holloway is here 😘 🔥 #RenewGypsy #GypsySeason👉🏻🤘🏻👈🏻#GypsyFanMatters…,0,,,,,
$RESERVED$ $MENTION$: $MENTION$ What was Brahma smoking? $NUMBER$. Only Gods with Aryan credentials are admitted into the Hindu pantheon. $NUMBER$. You do…,0,,,,,
"$RESERVED$ $MENTION$: $MENTION$ isn't just smoking HOT, the Lady is on FIRE! Dare you follow Her, or are you scared of being burned. 😎💥💣 htt…",0,,,,,
$RESERVED$ $MENTION$: Excellent roll-up and retrospective of #MsIgnite $MENTION$ news! $URL$,0,,,,,
$RESERVED$ $MENTION$: Exclusive PICs #2 Ranveer Singh and $MENTION$ for $MENTION$ $NUMBER$th Anniversary Special Issue 😍🔥❣️🌟 Smoking hotttt🔥💥…,0,,,,,
"$RESERVED$ $MENTION$: FBI’s smoking gun: Redactions protected political embarrassment, not ‘national security’ | TheHill $URL$",0,,,,,
$RESERVED$ $MENTION$: Hahaha ... What's he smoking? Exchange rate was $NUMBER$ in May'14 and today it's $NUMBER$ in Oct'18; that's more than $NUMBER$% rise. Looks l…,0,,,,,
$RESERVED$ $MENTION$: He smoking the VersaceSilk pack $URL$,0,,,,,
"$RESERVED$ $MENTION$: Hello $MENTION$, do check for typos. Hope you haven’t mistaken BJD for BJP, or else do tell me what are you smoking?…",0,,,,,
$RESERVED$ $MENTION$: Here is the smoking gun. The reason why the referendum was arranged in such a seemingly sloppy way. It was advisory with t…,0,,,,,
"$RESERVED$ $MENTION$: Selling $NUMBER$x ticket for cuttin headz $MENTION$ tobacco docks ,6th October dm me x",0,,,,,
$RESERVED$ $MENTION$: Several lines of smoking tracer bullets ripped into the snow. #asmsg $URL$ #kindleunlimited #ian1 #readi…,0,,,,,
$RESERVED$ $MENTION$: Skating &amp; Smoking 🔥🔥🔥 $URL$,0,,,,,
$RESERVED$ $MENTION$: Smoking Gun: Obama’s Name Edited out of FBI Documents! The Strzok-Page text messages prove to be a goldmine of information,0,,,,,
$RESERVED$ $MENTION$: Smoking gun: material evidence of intentional perjury by Kavanaugh. $URL$ #Treason $MENTION$ #GOP…,0,,,,,
$RESERVED$ $MENTION$: Smoking hawt $MENTION$! 🖤😍😘 $URL$,0,,,,,
$RESERVED$ $MENTION$: Smoking penis $URL$,0,,,,,
"$RESERVED$ $MENTION$: Solomon: DOJ ""Smoking Gun"" Redactions Due To National Embarrassment, Not ""National Security"" $URL$",0,,,,,
"$RESERVED$ $MENTION$: Solomon: DOJ ""Smoking Gun"" Redactions Due To National Embarrassment, Not ""National Security"" | Zero Hedge $URL$",0,,,,,
$RESERVED$ $MENTION$: Someone in the comments said “are they smoking or are they gay?” LMAOO $URL$,0,,,,,
$RESERVED$ $MENTION$: Studio $NUMBER$ much better gaff than tobacco docks. Docks was way oversold and proper shitttt layout. Please don’t do that again $MENTION$…,0,,,,,
"$RESERVED$ $MENTION$: Stunning video captures meteorological phenomenon known as cloud iridescence, which painted the sky above Ribeirao Claro, B…",0,,,,,
"$RESERVED$ $MENTION$: Stunning video captures meteorological phenomenon known as cloud iridescence, which painted the sky above Ribeirao Claro,…",0,,,,,
"$RESERVED$ $MENTION$: The ""SKELETON HOLDING THE SMOKING GUN"" in the $MENTION$ closet! Article 🔖$URL$ Article 🔖$URL$",0,,,,,
"$RESERVED$ $MENTION$: The Dow is smoking, but cracks are starting to develop elsewhere in stocks $URL$",0,,,,,
"$RESERVED$ $MENTION$: The Dow is smoking, but cracks are starting to develop elsewhere in stocks $URL$ via $MENTION$",0,,,,,
$RESERVED$ $MENTION$: There’s literally a mf running around Rogers Park smoking random people. Be safe please.,0,,,,,
$RESERVED$ $MENTION$: They smoking boof at Gucci $URL$,0,,,,,
$RESERVED$ $MENTION$: This movie was God awful. You smoking penis $URL$,0,,,,,
"$RESERVED$ $MENTION$: This was the one L for us this series and Boston didn’t even fucking earn it. Whatever, game $NUMBER$ we smoking Price and we b…",0,,,,,
$RESERVED$ $MENTION$: To whomever actually owns this classic Mini (complete with Union Jack paint job!): sorry about completely smoking out your ca…,0,,,,,
$RESERVED$ $MENTION$: Trump and Russia: Here is the smoking gun that explains his 'subservience' to Putin $URL$,0,,,,,
$RESERVED$ $MENTION$: We are $NUMBER$ years old - celebrate with us on $NUMBER$/20! We will be smoking a whole hog and an alligator. There will be a Schlaf…,0,,,,,
"$RESERVED$ $MENTION$: Well, well, well; what do we have here? Another smoking gun?? #indictHillary #LOCKHERUP $URL$",0,,,,,
$RESERVED$ $MENTION$: Whoever made this shit smoking big dick lmaooo your child wants to put his or her hands on mine my child has more than the gr…,0,,,,,
